学校,所在地,AB区,985院校,211院校,双一流院校,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试
郑州大学,河南,A,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：50(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
郑州大学,河南,A,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：50(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
郑州大学,河南,A,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：50(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
郑州大学,河南,A,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：50(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
河南大学,河南,A,0,0,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：28(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
武汉大学,湖北,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：8(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
华中科技大学,湖北,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
华中科技大学,湖北,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
华中科技大学,湖北,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
华中科技大学,湖北,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
