学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-,-,-,-,-
海南大学,海南,B,211，双一流,统考,热带作物学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(868)资源利用与植物保护专业基础,-,-,-,-,-,-,-,-,-,-,-,-
海南大学,海南,B,211，双一流,统考,园艺学院,(095131)(专业学位)农艺与种业,全日制,专业：27(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(867)农艺综合,-,-,-,-,-,-,-,-,-,-,-,-
海南大学,海南,B,211，双一流,统考,植物保护学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：58(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(894)植物保护通论,-,-,-,-,-,-,-,-,-,-,-,-
海南大学,海南,B,211，双一流,统考,生态与环境学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：77(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(868)资源利用与植物保护专业基础,-,-,-,-,-,-,-,-,-,-,-,-
海南大学,海南,B,211，双一流,统考,动物科技学院,(095133)(专业学位)畜牧,全日制,专业：5(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(882)动物生物化学,-,-,-,-,-,-,-,-,-,-,-,-
海南大学,海南,B,211，双一流,统考,动物科技学院,(095133)(专业学位)畜牧,全日制,专业：5(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(882)动物生物化学,-,-,-,-,-,-,-,-,-,-,-,-
海南大学,海南,B,211，双一流,统考,动物科技学院,(095133)(专业学位)畜牧,全日制,专业：5(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(882)动物生物化学,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,经济管理学院,(095137)(专业学位)农业管理,全日制,专业：10(不含推免),(101)思想政治理论,(203)日语,(342)农业知识综合四,(903)三农问题概论,(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(903)三农问题概论,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,经济管理学院,(095138)(专业学位)农村发展,全日制,专业：10(不含推免),(101)思想政治理论,(203)日语,(342)农业知识综合四,(874)农村与区域发展理论和政策,(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(874)农村与区域发展理论和政策,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,资源环境学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：41(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,工程技术学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：5(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,食品科学学院,(095135)(专业学位)食品加工与安全,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,园艺园林学院,(095131)(专业学位)农艺与种业,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,农学与生物科技学院,(095131)(专业学位)农艺与种业,全日制,专业：22(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,农学与生物科技学院,(095137)(专业学位)农业管理,全日制,专业：4(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,植物保护学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：24(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,动物科学技术学院,(095131)(专业学位)农艺与种业,全日制,专业：2(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,动物科学技术学院,(095133)(专业学位)畜牧,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,水产学院,(095134)(专业学位)渔业发展,全日制,专业：22(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,商贸学院,(095137)(专业学位)农业管理,全日制,专业：2(不含推免),(101)思想政治理论,(203)日语,(342)农业知识综合四,(903)三农问题概论,(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(903)三农问题概论,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,家蚕基因组生物学国家重点实验室,(095131)(专业学位)农艺与种业,全日制,专业：2(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,家蚕基因组生物学国家重点实验室,(095133)(专业学位)畜牧,全日制,专业：2(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,,(095132)(专业学位)资源利用与植物保护,全日制,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,,(095136)(专业学位)农业工程与信息技术,全日制,专业：2(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,西南大学与中国农技协“科技小院”联合培养招生专项,(095131)(专业学位)农艺与种业,全日制,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,西南大学与中国农技协“科技小院”联合培养招生专项,(095132)(专业学位)资源利用与植物保护,全日制,专业：5(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,西南大学与中国农技协“科技小院”联合培养招生专项,(095133)(专业学位)畜牧,全日制,专业：4(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,长江上游种质创制大科学中心招生专项,(095131)(专业学位)农艺与种业,全日制,研究方向：4(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,长江上游种质创制大科学中心招生专项,(095131)(专业学位)农艺与种业,全日制,研究方向：6(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,长江上游种质创制大科学中心招生专项,(095133)(专业学位)畜牧,全日制,研究方向：6(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,长江上游种质创制大科学中心招生专项,(095134)(专业学位)渔业发展,全日制,研究方向：3(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,绿色智能肥料招生专项,(095132)(专业学位)资源利用与植物保护,全日制,专业：9(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,绿色智能肥料招生专项,(095136)(专业学位)农业工程与信息技术,全日制,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,西南大学宜宾研究院招生专项,(095131)(专业学位)农艺与种业,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,西南大学宜宾研究院招生专项,(095132)(专业学位)资源利用与植物保护,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
西南大学,重庆,A,211，双一流,统考,西南大学宜宾研究院招生专项,(095135)(专业学位)食品加工与安全,全日制,专业：5(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(903)三农问题概论,-,-,-,-,-,-,-,-,-,-,-,-
重庆师范大学,重庆,A,普通院校,统考,生命科学学院,(095131)(专业学位)农艺与种业,全日制,专业：8(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(835)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
重庆师范大学,重庆,A,普通院校,统考,生命科学学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：8(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(847)植物保护概论,-,-,-,-,-,-,-,-,-,-,-,-
重庆师范大学,重庆,A,普通院校,统考,生命科学学院,(095133)(专业学位)畜牧,全日制,专业：2(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(840)畜牧概论,-,-,-,-,-,-,-,-,-,-,-,-
重庆师范大学,重庆,A,普通院校,统考,生命科学学院,(095135)(专业学位)食品加工与安全,全日制,专业：8(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(843)食品微生物学,-,-,-,-,-,-,-,-,-,-,-,-
重庆师范大学,重庆,A,普通院校,统考,经济与管理学院,(095137)(专业学位)农业管理,全日制,专业：75(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(855)经济学知识综合,-,-,-,-,-,-,-,-,-,-,-,-
重庆师范大学,重庆,A,普通院校,统考,经济与管理学院,(095138)(专业学位)农村发展,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(855)经济学知识综合,-,-,-,-,-,-,-,-,-,-,-,-
重庆三峡学院,重庆,A,普通院校,统考,机械工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：24(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(902)乡村振兴理论与实践,-,-,-,-,-,-,-,-,-,-,-,-
重庆三峡学院,重庆,A,普通院校,统考,生物与食品工程学院,(095131)(专业学位)农艺与种业,全日制,专业：25(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(902)乡村振兴理论与实践,-,-,-,-,-,-,-,-,-,-,-,-
重庆三峡学院,重庆,A,普通院校,统考,生物与食品工程学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(902)乡村振兴理论与实践,-,-,-,-,-,-,-,-,-,-,-,-
重庆三峡学院,重庆,A,普通院校,统考,生物与食品工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：21(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(902)乡村振兴理论与实践,-,-,-,-,-,-,-,-,-,-,-,-
重庆三峡学院,重庆,A,普通院校,统考,财经学院,(095137)(专业学位)农业管理,全日制,专业：32(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(902)乡村振兴理论与实践,-,-,-,-,-,-,-,-,-,-,-,-
重庆三峡学院,重庆,A,普通院校,统考,财经学院,(095138)(专业学位)农村发展,全日制,专业：33(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(902)乡村振兴理论与实践,-,-,-,-,-,-,-,-,-,-,-,-
重庆三峡学院,重庆,A,普通院校,统考,计算机科学与工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：29(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(902)乡村振兴理论与实践,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095131)(专业学位)农艺与种业,全日制,专业：38(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(842)植物学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095131)(专业学位)农艺与种业,全日制,专业：38(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(842)植物学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095131)(专业学位)农艺与种业,全日制,专业：38(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(842)植物学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095133)(专业学位)畜牧,全日制,专业：13(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(829)动物生理学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095133)(专业学位)畜牧,全日制,专业：13(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(829)动物生理学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095133)(专业学位)畜牧,全日制,专业：13(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(829)动物生理学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(843)食品工艺学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(843)食品工艺学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(843)食品工艺学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(843)食品工艺学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095137)(专业学位)农业管理,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(830)现代经济学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095137)(专业学位)农业管理,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(830)现代经济学,-,-,-,-,-,-,-,-,-,-,-,-
西南科技大学,四川,A,普通院校,统考,生命科学与工程学院,(095137)(专业学位)农业管理,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(830)现代经济学,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,管理学院,(095137)(专业学位)农业管理,全日制,专业：31(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(810)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,管理学院,(095137)(专业学位)农业管理,全日制,专业：31(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(810)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,管理学院,(095137)(专业学位)农业管理,全日制,专业：31(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(810)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,管理学院,(095137)(专业学位)农业管理,全日制,专业：31(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(810)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,管理学院,(095137)(专业学位)农业管理,全日制,专业：31(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(810)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,统计学院,(095138)(专业学位)农村发展,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(813)经济学,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,统计学院,(095138)(专业学位)农村发展,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(813)经济学,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,统计学院,(095138)(专业学位)农村发展,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(813)经济学,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,统计学院,(095138)(专业学位)农村发展,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(813)经济学,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,统计学院,(095138)(专业学位)农村发展,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(813)经济学,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,统计学院,(095138)(专业学位)农村发展,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(813)经济学,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,统计学院,(095138)(专业学位)农村发展,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(813)经济学,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,统计学院,(095138)(专业学位)农村发展,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(813)经济学,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,统计学院,(095138)(专业学位)农村发展,全日制,专业：18(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(813)经济学,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,物流学院,(095137)(专业学位)农业管理,全日制,专业：25(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(810)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,物流学院,(095137)(专业学位)农业管理,全日制,专业：25(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(810)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,物流学院,(095137)(专业学位)农业管理,全日制,专业：25(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(810)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
成都信息工程大学,四川,A,普通院校,统考,物流学院,(095137)(专业学位)农业管理,全日制,专业：25(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(810)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
四川轻化工大学,四川,A,普通院校,统考,生物工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：31(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(803)食品化学,-,-,-,-,-,-,-,-,-,-,-,-
四川轻化工大学,四川,A,普通院校,统考,生物工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：31(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(803)食品化学,-,-,-,-,-,-,-,-,-,-,-,-
四川轻化工大学,四川,A,普通院校,统考,经济学院,(095138)(专业学位)农村发展,全日制,专业：29(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(813)农村发展概论,-,-,-,-,-,-,-,-,-,-,-,-
西华大学,四川,A,普通院校,统考,食品与生物工程学院,(095100)(专业学位)农业,全日制,专业：48(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(830)食品工艺学,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,农学院,(095131)(专业学位)农艺与种业,全日制,专业：64(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,农学院,(095131)(专业学位)农艺与种业,全日制,专业：64(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,农学院,(095131)(专业学位)农艺与种业,全日制,专业：64(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(858)农学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,农学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(860)植物保护概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,农学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(860)植物保护概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,动物科技学院,(095133)(专业学位)畜牧,全日制,专业：27(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(953)畜牧学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,动物科技学院,(095133)(专业学位)畜牧,全日制,专业：27(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(953)畜牧学概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,动物科技学院,(095134)(专业学位)渔业发展,全日制,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(961)鱼类增养殖学,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,动物科技学院,(095134)(专业学位)渔业发展,全日制,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(961)鱼类增养殖学,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,动物科技学院,(095134)(专业学位)渔业发展,全日制,专业：6(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(961)鱼类增养殖学,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,园艺学院,(095131)(专业学位)农艺与种业,全日制,专业：38(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(951)园艺学通论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(952)资源与环境概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,经济学院,(095138)(专业学位)农村发展,全日制,专业：49(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(955)经济管理概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,经济学院,(095138)(专业学位)农村发展,全日制,专业：49(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(955)经济管理概论,-,-,-,-,-,-,-,-,-,-,-,-
四川农业大学,四川,A,211，双一流,统考,经济学院,(095138)(专业学位)农村发展,全日制,专业：49(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(955)经济管理概论,-,-,-,-,-,-,-,-,-,-,-,-
