学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-
云南财经大学,云南,B,普通院校,统考,城市与环境学院,(020106)人口、资源与环境经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,城市与环境学院,(020106)人口、资源与环境经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,城市与环境学院,(020106)人口、资源与环境经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020102)经济思想史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020102)经济思想史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020103)经济史,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(0201Z1)发展经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(0201Z1)发展经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济学院,(0201Z1)发展经济学,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,经济研究院,(020105)世界经济,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,印度洋地区研究中心,(020105)世界经济,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,印度洋地区研究中心,(020105)世界经济,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
云南财经大学,云南,B,普通院校,统考,印度洋地区研究中心,(020105)世界经济,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)西方经济学
兰州大学,甘肃,B,"985,211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(202)俄语,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(203)日语,(303)数学（三）,(836)政治经济学（资、社）
兰州大学,甘肃,B,"985,211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(202)俄语,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(203)日语,(303)数学（三）,(836)政治经济学（资、社）
兰州大学,甘肃,B,"985,211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(202)俄语,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(203)日语,(303)数学（三）,(836)政治经济学（资、社）
兰州大学,甘肃,B,"985,211,双一流",统考,经济学院,(020100)理论经济学,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(202)俄语,(303)数学（三）,(836)政治经济学（资、社）,(101)思想政治理论,(203)日语,(303)数学（三）,(836)政治经济学（资、社）
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
西北师范大学,甘肃,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(202)俄语,(303)数学（三）,(802)西方经济学,(101)思想政治理论,(203)日语,(303)数学（三）,(802)西方经济学
